TV,Radio,Social_Media,Sales
79,18.67936578,1.179350528,281.2714753
10,5.217558811,1.075065424,31.19940869
21,2.438852131,2.350370592,65.5342542
50,19.34885503,2.369900004,177.9553686
71,24.92095681,2.421698753,252.2763168
75,24.90444884,2.148412803,269.5301133
78,34.09508164,6.181578337,274.5504178
22,14.04193665,4.643545687,76.21534065
88,25.78800886,5.001771868,309.2933349
88,37.28722266,11.96433309,311.7737736
61,27.20162635,6.320749317,216.9079196
47,23.26848576,1.478256831,172.097695
72,30.36493938,5.110394334,259.695649
95,33.70899235,4.448986898,337.7959528
38,8.430632401,1.893366838,138.6744703
66,20.82213126,4.347559873,236.3223315
12,2.290614127,0.323279826,36.83150956
47,20.93650521,4.774722284,166.7833803
38,21.97177734,3.883806758,138.0010516
60,20.1149829,3.835213717,219.9291633
72,18.55239266,4.52416234,254.800892
69,15.62012582,0.969789938,242.7292333
92,32.31705024,4.646319634,328.3261337
85,27.90078747,2.420804146,306.3800054
62,13.4829249,2.810263336,215.1240314
32,8.072375614,3.938810437,108.5335779
57,16.9661789,4.938305555,202.8825806
37,13.52767982,1.309440016,134.6971202
100,27.77989541,5.280720518,359.0388426
30,4.328535678,0.477257281,102.350794
25,5.488755498,0.394929989,91.87763522
26,2.881749041,1.83033633,96.04950486
73,32.16939905,6.718189775,264.1399011
25,4.590911983,1.016804919,91.08533492
95,31.35729304,9.619583514,336.4166364
20,3.594371591,0.189194993,71.9003296
29,7.615687099,1.294083271,107.6954038
66,25.37570136,5.073874121,237.5702299
69,22.44665475,6.654602404,243.8144022
43,18.67268931,1.532240466,154.4853773
63,20.17822304,0.653839725,227.5510354
42,22.00041826,2.830148305,149.1916962
40,9.383684038,1.622313049,144.2954967
32,12.08256585,0.365613326,112.2756132
40,13.80214449,4.654436607,144.4035676
90,32.32893729,6.664554157,325.0674667
47,19.08549213,2.485246038,162.5063727
58,13.94936767,4.793888364,210.0603464
31,10.42479883,3.18139857,113.4496403
16,2.081858668,2.995109293,53.80315203
18,6.175359183,1.206347827,64.05534799
86,28.64511969,4.707488062,311.6702409
31,15.76397898,0.890836345,112.4151112
26,6.436900014,1.163715191,94.18913988
39,16.49526491,0.747077391,138.1380326
27,0.815585276,3.082830489,95.10306677
47,14.90938897,0.172817665,164.122387
83,23.661,3.981732914,299.3380264
98,28.55292026,5.105355549,347.1633989
61,15.32217522,4.379749933,222.6967685
86,38.57577862,13.98166208,306.8075983
95,28.92082619,3.084052767,334.560397
30,14.79008358,4.56781832,106.3487777
77,21.79509063,5.432038429,267.7114601
77,30.67023291,2.807285171,272.0442444
46,18.90404688,3.609313091,161.5873361
74,23.05922246,7.068861538,264.4598828
69,24.57404491,8.260131069,246.9671859
100,34.77145023,6.553819539,356.5332518
92,29.34050811,4.968613722,329.6953424
10,1.203624003,1.044443974,34.15884466
79,27.41497388,2.039587033,277.9778975
78,22.76786206,1.967175424,274.9018024
96,36.33920355,2.480408288,345.2487017
44,14.63163885,0.635238342,156.8632685
48,18.08395137,3.041877866,174.7281375
13,5.654204913,3.614718008,47.46271526
27,5.345458831,1.836594068,96.09869452
15,3.636114603,0.732190448,51.80370956
35,6.790018809,1.234108294,121.9275005
90,33.54395616,7.805689746,323.0028062
86,23.39740195,3.27863247,307.6293178
47,18.77736976,0.041229108,168.8951696
87,28.08387256,3.530834327,308.8262499
96,31.77594405,7.021627245,337.2644209
15,1.446983796,2.921059933,56.04128018
29,8.031844855,3.237071791,99.40704503
26,3.497184714,1.675119633,94.28663392
90,25.80246922,3.378647937,320.8831438
32,8.060818299,3.624347691,113.419828
43,9.48733807,1.971801126,151.8101792
99,31.39714703,4.282725886,357.1114724
100,28.65671877,3.518439608,358.4207386
21,5.935557327,0.186156177,70.99640577
84,23.41186612,3.38645132,304.1323083
36,10.79687452,3.619462671,125.54135
76,28.58653295,8.637168807,267.2726389
96,36.36399032,4.408971244,338.293953
46,19.57509597,4.310967846,162.3787166
87,35.64589864,5.481844244,307.4999275
30,8.321674582,0.139613948,104.4279501
88,23.2144694,1.176796593,320.1736388
27,13.22766271,5.247674761,98.78179678
33,13.46389184,1.837696108,116.7920584
34,13.8062023,1.953826728,120.067237
21,9.677597999,2.621158928,72.67845873
83,33.00440576,4.937946143,295.4563939
52,25.43144364,4.58797385,185.7341703
19,7.055647466,2.038211676,69.14162383
29,13.02837169,4.531267811,103.9195235
84,24.59918411,4.602429717,298.5811724
20,11.84257032,3.544378981,69.63577196
63,28.35259165,4.69537646,229.1419119
18,8.769271983,4.472197966,63.57169598
90,24.509163,5.201518953,324.3931698
18,15.43683719,1.949948939,68.53864475
47,18.40910552,9.195497391,167.7398014
99,28.18236541,4.826003841,353.0032234
36,5.402287105,6.949626356,126.9402208
68,19.53554781,2.056270378,245.0828176
66,24.70953165,3.145122616,238.7796641
31,13.19716034,2.334421349,109.6832077
36,0.066122663,0.947359723,129.7243214
61,28.09411494,4.630805282,215.5914833
43,22.95583839,3.316618583,153.5383231
23,2.8227398,2.647984558,82.07620152
100,34.4882046,9.18719983,360.4000528
41,19.71084564,2.568993237,144.5375994
95,35.2543515,7.879232437,337.4651734
60,11.36731934,0.820350637,213.482651
43,18.7292892,2.593969187,156.5390038
24,14.37081327,0.126918813,87.31981905
97,35.15147481,10.61089545,345.5068264
21,2.535155143,0.809429431,75.1029808
28,11.13920205,3.30620113,103.420816
51,12.40537883,2.253725276,182.6411494
49,17.4557372,3.492273273,170.7516549
93,31.41990627,6.764271255,334.0413917
65,27.45177105,4.551897382,235.7711887
47,4.139878602,1.573396939,164.2736798
36,6.743957107,1.708179361,129.0150235
42,17.86317794,4.313004614,152.6021862
46,15.49217812,1.251590075,164.1988926
10,1.179966599,0.939788674,34.20517016
96,29.50164045,4.919930365,344.0900697
73,28.055282,3.205905832,261.0790365
92,31.49086179,2.679171631,328.5020583
100,30.35892668,5.196090554,352.3043995
54,26.53273409,4.434096476,193.2610151
71,19.47415695,4.433751454,252.0522656
31,10.97590334,0.973358699,103.1601824
69,26.58051398,5.179786502,247.6436233
92,27.35483097,6.16496891,325.1388659
10,5.134350235,0.689810674,36.81113686
90,34.3769832,5.298158719,321.4109157
71,35.11346181,4.409213287,255.7971209
100,31.42083841,2.9241027,357.5871303
15,4.953746366,0.903951533,50.81086695
79,27.34613781,4.091102903,284.7784983
26,1.995924359,0.167337894,90.95073418
87,32.39081231,2.967629819,310.9883193
73,25.82738523,6.636373592,261.1560387
53,13.90281276,0.50415037,188.0267689
28,8.175976358,0.989815074,98.66788298
54,18.49857849,2.407925531,193.3407786
73,30.78177788,4.857009064,262.5100901
55,10.70403354,3.313741031,192.2201481
69,20.65784983,3.72670806,245.8037354
29,20.19454619,4.263712907,107.7477433
77,34.01181552,4.378510541,279.7063419
44,19.87737672,2.927407367,151.1013072
55,21.06207556,3.82003968,193.6095728
24,7.225799684,1.333769168,81.65390429
18,9.088533067,2.109127791,63.82023463
80,17.03688921,0.749839536,285.037501
40,18.00291183,3.036473483,142.3331263
59,15.50264678,2.655940387,213.4362695
80,21.63872186,4.977302203,283.9177917
35,10.02438885,0.033313202,125.5127538
21,11.11699915,0.298541858,75.67241818
86,19.98864888,1.227231469,302.1601492
95,33.30369314,5.275759812,335.7403031
34,7.666725668,0.319328304,125.8416562
22,9.616684504,4.067506017,76.62726351
89,22.98771862,2.588135171,322.9763253
83,30.25054026,5.5311094,296.709142
54,18.67618628,7.608255903,188.9638766
69,23.47473707,5.622279813,243.0745221
86,30.68348155,2.984064744,302.816704
94,22.11973254,2.528224806,331.4718283
13,7.486313376,3.155098432,49.4566405
90,27.8735925,5.378532398,317.4466236
11,3.53866401,0.828501974,41.48489864
85,31.13707294,7.574485845,304.7830071
37,20.4962389,0.8425903,129.7000617
16,10.86123463,2.575875195,51.93438844
86,33.99132588,4.794126579,310.3503959
27,2.838152223,0.755762023,98.34374047
35,3.862101912,1.207369381,124.6061627
16,6.067807963,1.960487823,60.3119441
98,33.64967765,5.078640803,348.7073438
66,24.66717022,6.205361221,236.4799492
34,18.30838926,4.750979211,118.2933637
66,27.96404564,5.055596363,232.2652984
48,15.83879227,4.468691942,169.2070647
65,22.51872325,2.126138663,227.3957651
54,12.49816459,1.463925159,192.4104277
89,30.08565306,4.965533461,314.483948
24,3.745263481,1.877094065,83.40241283
83,17.02920312,4.591346122,299.6631813
64,14.19845566,3.631962564,231.7642637
48,6.591213206,0.763794602,168.0750508
97,32.3661171,2.549591051,351.7904738
10,3.378004965,2.388981177,33.74191884
89,39.10625599,8.950138985,316.1863507
12,1.988066733,2.637867593,43.69948833
35,10.33273313,2.29723655,125.0580855
26,12.59696072,2.103348433,91.81486029
60,29.23658685,8.323847071,210.1216408
84,28.25824209,4.849899418,298.1240103
36,13.68058332,2.503554117,125.8172447
82,22.66547098,2.926556978,291.8371949
67,22.5334402,1.805945665,241.3052379
34,16.00345822,5.979958691,117.5767924
73,27.55549019,2.927052434,258.4451317
100,37.14666656,6.341597116,355.1093911
11,0.675873706,3.25992037,39.78232893
53,12.02782682,0.297664101,184.1005902
13,8.222252441,0.500016101,45.41847675
50,17.54113274,4.515252989,180.1869834
82,35.19842223,5.380117436,290.437967
43,26.13090993,8.160684173,157.4749203
22,10.88647478,1.949233449,78.92808435
42,15.31567266,0.605210374,145.500278
66,21.37608291,4.584668421,236.5744786
92,31.23012284,7.478934482,330.3909663
71,27.63860309,6.434458431,251.9798305
48,16.11600234,1.698185318,168.0050349
12,12.10063922,2.98563609,42.68958063
20,10.17960343,1.182064453,69.84162145
11,7.633014867,4.595993855,40.91116356
36,4.91886598,0.39581294,127.4281858
50,14.21822384,2.842302575,179.4987637
39,12.28524638,0.224403383,131.8205648
58,14.92296684,4.218225759,207.7139558
77,28.06805667,4.932782548,274.1199892
51,18.27354261,4.86975182,177.2435407
48,15.19533858,0.735757833,168.7684729
25,11.09126345,0.95375194,88.89038327
31,5.381640531,0.013626625,102.5835669
86,22.55656827,3.67613635,303.7166426
77,27.85366422,4.163342937,275.028505
79,20.13887118,1.706797882,279.9790285
32,13.33536154,2.344050692,116.1443174
19,2.386864323,0.60145585,63.1760749
98,37.59513773,5.830734367,350.3979263
35,1.593057415,2.974800702,128.4690345
59,26.02847298,5.427977765,215.7912974
80,31.97400407,6.8890137,288.9961214
52,19.74043808,3.888113029,183.6277168
20,3.31555073,0.424423006,71.75423315
16,8.801618847,1.652085483,58.15906088
97,31.55107466,5.170242248,350.0908826
13,0.014486494,1.47170989,45.03232579
41,11.93316821,0.379865341,144.6284015
31,6.751330815,0.436407096,109.4019308
38,6.215195866,5.315751143,138.3211236
40,10.13915927,0.323433508,141.588694
92,30.38715716,5.554089658,328.955878
85,32.63667971,6.619127623,304.419999
29,5.147269556,0.515674511,106.9499394
51,27.16698915,1.952594516,185.1461543
80,27.73499051,5.223389145,285.4256742
23,13.72417939,0.403192075,85.07028547
82,26.52121969,8.80643288,295.120769
79,18.80024331,3.090105563,280.469538
88,29.88066383,3.144183213,314.2050324
18,9.081157279,2.338192893,65.65345809
58,9.560125465,1.010489382,206.4083305
40,17.98433334,1.719860401,144.9588328
78,26.62195735,3.352122062,282.0505985
34,9.997653399,3.082762553,119.1270308
47,18.99043686,2.714217977,168.0814469
18,8.991212405,0.950586255,62.63569997
65,26.21705634,5.481302028,228.0181448
21,5.777996595,0.342541946,66.49664423
84,29.83428924,2.578412201,296.1422357
22,5.55931568,2.410001518,80.30333838
85,34.1858967,3.882799492,301.1306898
48,21.10276132,1.895651693,166.6313611
21,9.169823519,0.067278862,73.88883844
42,12.58996505,1.843294988,145.3078747
26,6.527093405,4.829395036,89.66739821
33,13.92505939,3.029450851,113.9643617
11,6.886104824,3.476852778,37.11199279
44,11.41018973,2.206969456,156.3562456
41,7.275071751,3.573620196,143.3844892
77,34.14759364,6.433184714,270.3489805
40,13.81986703,1.308923021,142.174681
35,11.02127115,2.528031813,123.1258504
43,15.50500023,2.07810808,149.1630186
79,27.44053749,2.943291647,276.9901608
25,15.02863648,1.608618992,88.14692956
46,9.020878057,1.983441738,162.2787476
37,10.00031472,0.039404657,132.621346
45,20.19360374,4.269134455,158.8948494
27,8.827911582,3.775343168,93.1858473
21,7.138058437,2.684297188,73.52872631
36,20.90492829,1.336251172,129.4954835
15,0.233438486,0.44392485,48.34134583
82,31.21632112,5.677709042,290.9593633
63,12.93722066,3.647490817,228.0006715
80,20.53619813,4.65380506,288.3128639
34,13.051953,2.381356122,123.3031219
39,9.448712198,0.656320737,133.3903142
83,28.35233604,3.111934148,302.2268785
75,26.68858037,7.527451339,267.6007639
96,28.69482119,1.184927259,347.6217435
85,31.35910881,3.82809637,304.4568708
23,0.841225477,0.663195999,82.48651058
88,25.32678512,5.133571929,311.6614353
39,9.429549985,0.617180797,138.2677026
17,9.739491458,3.319238042,60.70006263
23,14.9101453,3.247083339,80.12635487
38,16.35728777,0.910704373,131.0122933
67,22.27987654,2.004705935,241.6568055
70,21.05815129,5.146705872,249.8114662
62,23.88464708,4.74068007,219.8811188
55,19.36532701,7.680491394,193.5565201
75,22.15841736,2.535527683,263.5079422
87,30.68709234,1.275253398,310.8153236
45,15.74523453,0.344629786,157.924518
86,18.58905369,2.780680191,304.9511132
80,25.32034737,6.524476741,288.3030984
36,11.66355563,0.421868807,130.1610471
41,14.35188944,3.039988379,147.3946664
89,32.18271929,3.791252056,316.5400344
32,9.634628021,4.311247152,117.1260827
95,22.10773802,0.785405303,344.8519006
80,24.53154648,5.517524789,286.0021775
56,22.82931149,6.750361981,196.5688926
36,1.546544558,0.259152416,128.3416589
92,32.50731066,6.995889112,331.0238396
54,18.12225321,6.685431919,194.0358153
16,6.717837678,2.14724259,57.62621438
11,6.327931043,1.110666769,40.16005595
58,14.52240349,2.871804552,209.8950004
12,4.55390149,0.028845079,44.26360954
27,17.84797223,3.732882382,95.68459403
14,7.528707085,0.62760563,54.68936909
63,24.27373202,2.836324904,220.8635879
57,18.0141482,1.533416779,202.3870613
31,9.288699517,4.01258944,112.3453068
49,16.93806801,0.071734979,175.9464773
32,14.48421832,0.612035667,112.9942153
86,30.92426092,4.636847457,304.5374673
17,9.465577577,3.693051043,63.82033234
34,12.55262291,1.431271991,118.9983017
69,23.3830835,6.09007978,246.8754116
40,13.50408741,1.5672662,139.0751487
80,27.5636699,1.277631295,284.0579455
70,25.22857993,1.980812384,251.403637
36,19.24574054,0.229962294,123.30723
21,4.015279347,0.073865848,73.51436294
90,32.26545634,5.473180079,317.3858125
18,6.770558288,0.753333515,69.64708343
22,16.95506909,3.637021955,78.03576719
72,15.43129391,3.006825317,258.0288425
44,16.48492471,1.282186653,157.0058879
89,31.37888985,3.74603739,318.7830508
89,33.22895595,5.27459422,321.2773925
60,23.78188165,1.048029693,213.2724719
42,9.080773683,3.203523671,146.9101496
82,27.29885728,2.750432923,289.5230097
98,32.90246875,4.878579353,349.5406063
87,30.91030003,7.642073563,310.8008998
72,29.09432783,4.46136209,256.1411528
57,22.68934587,4.243392228,200.7843525
45,15.75354548,0.714255601,157.6297256
15,6.092326337,2.210370127,53.9003205
21,17.18990789,0.237534685,73.14737548
99,27.32209399,2.769970013,351.3896605
33,14.23628106,1.756967978,118.7427187
28,12.27441919,0.323515501,95.35275739
43,8.871398971,3.545252188,154.0226563
13,4.450937443,3.332875723,46.04861925
14,10.43400455,2.627862541,49.6229099
63,23.04076574,5.078547759,225.4093744
39,13.19598147,0.423432855,139.1971639
21,3.580580052,0.165207857,74.51676782
64,20.9722448,2.587763209,230.6616991
57,20.73205864,5.623284528,207.4863233
84,26.76644607,3.817537409,294.202871
92,33.39604904,4.480487867,321.7504669
58,19.60865788,2.15523984,210.4584896
40,9.006915909,1.575542558,139.5806481
70,21.17876903,1.700145413,250.4826895
20,7.518263983,1.381464824,68.42501013
60,17.69173462,3.241365169,216.0789617
95,26.52648147,7.958528174,336.3691573
50,14.19652687,0.137827823,174.8740677
100,33.56740156,6.740516964,353.6220534
89,25.80629941,0.788523459,316.7094486
47,8.019407584,0.780992605,163.5669052
47,15.70133839,0.377178568,172.1412058
70,25.91833389,4.768469714,252.1067578
29,8.503710547,3.662492615,101.7461246
64,13.13494165,2.703723754,223.5338943
77,29.75675332,3.156460901,279.061514
50,18.2630567,4.050816325,180.4424011
21,17.19214314,1.894452133,77.19592466
69,25.03470033,9.204856494,239.5680872
65,26.47185629,6.427113657,233.8431002
30,10.3027251,3.030377184,108.1222192
46,20.35389675,3.989674716,165.8408051
61,23.62333336,0.386922712,219.3898315
72,17.98193992,1.675082402,248.8023789
39,14.01695152,3.105424638,142.3453845
97,32.49473058,6.186571761,347.8776156
87,38.17605375,6.963602725,307.416326
89,32.45209007,4.445174089,324.5892769
36,7.734769762,1.820901371,124.7621206
60,19.08371682,2.884634332,211.6521752
19,12.66996639,1.461187917,69.7213785
24,12.87917212,0.569848093,84.35561875
56,25.10714076,7.154155755,201.3638581
66,17.00947877,6.048201516,240.4988996
91,31.57090079,5.354754236,331.8671743
65,13.28316032,1.042497914,234.9536246
56,20.55128397,1.437485088,200.475809
21,9.726088372,0.863382785,75.92780039
52,17.23864858,7.172554439,188.9634803
36,10.56614422,2.638889554,128.4165943
79,25.06755404,3.429945412,285.761592
74,21.60479931,4.666188365,261.4717905
84,26.41066438,5.163949549,298.9711942
51,18.95737635,2.877555299,183.4840455
20,4.218479595,2.092680162,68.12363535
20,12.22988349,5.542360445,75.93383288
45,17.45057273,3.797949477,156.7943081
63,20.35692774,1.927395643,222.5016725
82,27.1165686,4.626630461,291.5314175
43,13.70486746,2.218968013,151.2688729
10,2.563279595,2.194326393,36.91917963
28,6.698580072,2.975868625,97.08322836
96,25.73667837,4.179366017,346.9400122
21,4.192298884,1.011604124,75.3411398
41,4.510233003,0.651581966,148.9073606
69,31.30100477,4.080001577,247.9551456
64,22.1945826,3.116904294,228.6388175
81,29.09884013,3.436515796,288.8354078
91,27.36025947,6.603772501,320.4673397
84,29.65912031,5.892874671,300.3318396
93,37.70803265,6.43094939,326.2649816
99,33.42960304,6.443252612,353.46916
70,23.21694607,4.202648436,250.2521525
90,28.38052047,4.338469575,318.6274849
34,3.974176914,2.878866014,117.6208998
26,2.170693374,0.057924027,91.76813254
64,14.49372202,0.737132129,228.6705497
97,38.2427277,7.11700822,350.1140371
73,30.28290663,4.22436639,260.2546867
54,22.93800806,0.049662684,188.4611145
18,3.398236382,0.905116643,64.50258019
38,12.25305035,2.427705252,137.9207634
43,10.06244907,0.24725853,154.8917662
38,21.82640897,2.802768211,132.7269458
79,17.97181312,1.541124943,281.5342766
63,28.52795281,3.168882093,224.4662398
28,7.273574298,2.962681744,105.7328925
33,13.34990619,1.461002855,116.1267135
96,34.65952748,2.733309859,342.4983937
47,17.98768499,4.832000332,169.7770916
63,19.28371879,0.481806199,224.1129616
82,29.49738981,6.111231604,291.3194908
48,18.0116912,5.942587756,164.7008776
82,28.75451711,1.621090004,291.3240319
31,9.926309363,2.270709178,112.4931128
18,9.714072444,3.383355406,65.42069676
30,5.232195406,2.164882999,101.293761
20,4.307579249,0.047124006,72.18106625
29,7.868453405,1.960643728,99.31009056
15,5.13906928,1.55848132,52.29844801
74,16.77799061,2.297885997,261.2171393
23,13.31099098,0.731708591,76.32136362
81,24.00579144,3.774497494,287.9321491
83,34.68510091,10.0302438,298.6394097
69,23.61530268,5.555739478,246.1376093
10,0.858809909,3.621606085,36.88229796
94,30.40243066,5.207841441,336.1680912
37,12.26220119,0.43813494,136.5561795
11,4.205790339,3.05864083,38.63419974
98,25.83842228,6.986829858,353.1339978
63,23.56384635,7.89715201,225.1611984
24,7.225160543,0.00131539,86.45386027
33,11.22418965,5.585571387,115.0606852
25,6.289604837,1.761397829,89.58970992
43,15.69550209,4.621334711,156.9593326
52,15.70165246,3.943078855,184.8832065
87,24.95177785,1.015740835,303.8782625
68,29.19533041,8.045763533,245.6391876
90,32.32648182,5.609706527,322.0002384
62,16.44434995,7.48999682,217.9190051
46,13.9792447,0.891245828,162.9699605
96,22.75135338,8.688003416,345.8938959
77,16.07402028,2.696286698,274.9318537
90,30.48464888,5.005497564,316.4611153
83,23.07633733,0.831079356,291.9624407
19,5.263205766,1.251405937,71.44251373
27,14.12523976,0.417048422,95.88047198
42,15.64684698,1.920959216,151.0697358
62,17.0374692,1.778592176,222.0800056
64,19.21061664,3.087815141,221.7316739
87,27.73488768,3.636000569,315.3186484
28,13.16871546,1.873044843,99.09562263
11,2.588070098,0.331165434,37.48139169
60,22.4028944,5.276295758,212.4985828
28,7.949128866,0.926508325,102.8151161
54,19.27265847,1.302007252,194.3564249
66,32.8621864,8.186191406,238.0688324
35,15.25354503,0.935726218,123.6561859
76,30.7022579,6.693904146,267.5219901
62,23.67422982,3.363063357,218.9998496
54,12.98134935,2.751051575,194.0955015
39,10.98094871,1.069789208,135.8889695
79,24.33346963,4.355745346,283.1252094
70,20.77717376,2.831544226,245.2427203
75,25.67494111,2.394660585,267.1790104
53,18.85081371,4.566440958,186.9356462
23,6.721845062,1.367690472,82.43756501
43,23.36300311,3.930571161,146.2867782
24,7.16376032,3.215148198,87.76036175
26,5.928308617,2.03273826,85.56280693
49,13.50306851,0.392220254,172.7951702
33,10.15050712,2.311200267,118.2267883
59,21.29972944,6.145551611,209.5601139
76,25.09598285,3.588906021,272.4213353
100,32.14820776,7.565099552,362.0421229
96,37.91634195,5.817879816,335.9666885
23,6.662270909,0.142948635,83.41535689
68,20.85748443,5.305812168,244.6335186
20,5.063964906,0.037356944,66.38544197
61,24.66406819,0.643440065,223.2473066
56,9.690666538,2.55275792,196.0786327
29,16.79919436,4.279003862,101.9046011
31,7.985636206,0.789064,112.9525763
29,9.850775833,1.774849524,96.69435801
82,34.76779038,4.248044829,292.1774167
78,26.53771888,3.961284729,280.8588623
99,30.66885609,4.401725907,351.4211477
99,34.51295267,4.817666841,347.6723383
46,15.55341525,1.648887001,161.7368695
37,15.55091019,0.381845418,130.3841296
67,33.47845174,6.272878542,233.1382365
82,21.68701274,2.537905135,290.618183
42,9.381876981,3.464095033,147.4870688
22,13.32653424,3.470841069,80.42495159
73,22.36101534,2.23634963,262.5974491
41,7.125223319,1.156608183,148.2257628
100,44.56040957,8.470339644,357.0924872
29,8.712061917,2.585117315,104.7124537
19,10.61709956,1.277720616,68.24392705
37,5.580487693,4.347285454,134.4459731
45,9.016529466,2.7795578,157.4058687
51,19.3160696,3.605940065,184.69981
100,39.30321723,7.077221972,355.8951039
56,15.38414712,1.618385333,197.2730126
23,3.510261265,1.060978149,84.48658764
100,30.43535718,5.012795155,353.8381927
16,5.768998355,0.167732483,58.28261531
95,33.7322487,2.828376137,337.1550219
18,3.998145083,0.550344488,62.53463829
94,32.16264869,4.178849052,336.5236729
58,23.29102567,1.819778353,202.3545385
11,10.43493748,3.021098715,39.05670605
88,26.89087788,5.091676018,311.0460958
33,16.56795456,3.220240342,117.856095
69,20.97212652,3.386159119,242.4652608
47,13.47141759,2.441219796,167.7045406
32,13.43185072,1.969664799,113.3354651
89,34.19286493,7.28093696,317.7146217
83,27.92371868,8.566793342,295.5055495
64,26.71359667,7.772853029,229.952856
67,15.1421411,2.24962288,240.107728
100,23.35453897,4.472029211,356.2684227
46,9.84754116,2.944586242,166.6523608
42,10.5955477,2.411606792,149.3632846
15,4.852190352,5.603537932,52.00797219
32,15.40516167,4.049889123,109.1469616
74,19.11490912,4.485970525,259.900723
50,18.1727377,5.722841776,181.2762703
29,4.595233625,0.581271839,104.5145469
43,24.20995844,7.407487893,150.9981854
97,28.37534439,6.324932659,348.5464665
35,14.1368135,1.571675673,126.7749212
80,28.50516115,5.403039713,284.9089972
72,18.12593442,3.547403641,257.3816404
85,36.24543619,8.863215031,305.7394717
54,17.47277703,1.477320945,194.0262623
36,15.19445096,2.799221115,128.0211864
23,4.510090793,0.033647813,77.40214925
13,1.470311516,1.231379728,49.28503296
62,15.96713564,1.18040903,220.0547642
36,3.478911133,1.239673052,125.6122776
47,19.42239584,3.602285923,167.1207967
69,21.00808675,2.478178486,244.1818392
65,15.6978375,3.011898971,232.6702357
20,11.75733151,3.733754349,70.20770114
40,13.56691537,3.323877768,140.3737325
33,13.55208661,5.696142076,119.6868639
30,6.626398231,2.827163775,109.08296
29,0.969179242,1.101270316,102.4582611
27,2.045585162,0.051933011,92.92957432
90,33.80612226,6.27858393,322.660707
59,22.19699053,4.710262205,210.8443494
75,23.48296489,3.750273951,263.3750447
75,32.43091127,1.524148306,265.8749687
13,1.237598531,2.447639874,46.57401993
18,10.65529469,1.368274421,64.70988356
31,6.705393208,1.99719926,112.0706407
36,9.099158632,1.051392464,125.4867164
70,26.16107046,3.582985818,247.4803463
88,27.65593332,3.643025864,310.0771395
42,6.58132946,1.641510704,148.4648245
32,8.459387308,0.474236007,115.552505
38,18.43696066,2.419836853,140.5311929
86,25.25707261,0.696331556,303.5614352
89,27.81948029,5.228492402,318.2708476
45,6.951526595,1.566329051,160.5471107
91,26.28625575,6.917554923,328.484604
46,13.66666813,5.592577136,167.1352804
78,24.58785494,4.628858613,276.2603779
70,29.76077482,5.814951014,247.8132733
100,36.67505326,7.344048307,356.7467816
62,19.00447338,0.255726683,224.7741278
56,25.65263615,3.484751126,194.2430827
98,25.80264351,4.420553579,350.2019853
32,17.01194371,2.682326269,115.3543379
34,13.93985815,1.153340571,124.4780998
58,12.19180528,1.666526752,209.9240389
10,0.688749344,0.982755686,33.45988582
13,0.747718323,1.912693178,45.75723345
14,7.442168644,1.954879928,54.51656478
38,17.82863476,1.823407233,140.7737107
61,20.04207353,1.427891296,215.3130793
23,11.3262451,1.308263234,80.977606
75,32.25518431,6.076591747,266.7925281
19,2.405404817,0.50779351,70.97470749
20,1.342204767,1.901254957,77.52464044
80,31.55506543,5.829251423,286.0660872
37,13.37330873,0.38920132,131.4947625
88,34.17538554,6.988181689,317.8270201
39,9.574084012,2.508975852,139.663301
94,33.27375618,5.605628024,330.7216
18,10.73061151,0.827735972,67.58062238
49,12.9152275,4.690735711,178.1451554
72,23.83835402,2.826565354,249.6328332
52,24.21323418,3.817027564,184.0961892
26,4.949507518,0.508675133,94.42876263
48,16.91928999,1.063630886,171.5389446
65,23.33843751,3.875179167,233.9894064
74,24.62362561,5.521459055,271.36513
91,36.29359238,6.685509421,325.6558158
13,8.233607467,1.324969168,47.60129082
65,18.18146552,2.970729615,232.2256845
35,7.198778595,1.50952132,128.7372869
98,27.93306892,6.098290028,345.2216408
48,5.931776912,0.520852596,169.6157745
83,21.26976739,4.22881998,299.9265797
85,27.11256453,5.223855748,304.2232926
89,23.53301297,1.37947462,316.6376611
49,10.23560703,2.507190611,171.4176165
16,1.414510013,1.221977592,59.3072258
70,16.25832885,1.726270065,252.1484106
97,37.55223206,6.093938019,348.6783865
51,11.93587139,1.614925811,178.2278365
85,29.91287893,5.690365858,302.3746247
13,0.700883,1.089991801,46.1734284
34,5.082664527,0.219320758,119.0000482
55,16.4816156,3.267172118,196.4487991
14,4.451725157,0.925170583,47.57626686
50,13.83946774,1.042655278,174.4791088
75,30.8609378,5.033560605,261.0148949
43,10.36532832,2.844228834,152.1070032
60,22.04149759,4.153907425,213.8519171
56,16.5687787,3.151386833,200.3812647
100,36.07207366,7.602359551,354.4495579
45,7.116575677,2.3036211,162.0597348
12,5.013390243,0.840971884,41.3738608
64,18.30859625,3.349844406,232.8098953
46,5.523665535,1.952389236,159.0684125
35,18.09583854,2.099576563,127.2258024
46,12.35741283,0.836941986,162.8790751
15,6.603955904,0.332433523,49.67373838
43,17.79694208,3.052953409,153.8017429
33,11.32773929,1.322383377,119.539224
76,26.01264783,6.850737344,273.7063026
66,26.44214863,3.116634564,237.9195275
23,12.05614618,3.597400217,82.79208811
98,34.94758415,3.385312582,351.1142035
63,26.40015451,1.373655412,223.2988655
29,13.61181888,2.670106133,104.8200646
