color,cut,price,log_price
F,Very Good,18483,9.82460666968268
F,Premium,18487,9.824823061352445
H,Very Good,18489,9.824931239630352
F,Premium,18493,9.825147561084876
I,Very Good,18500,9.825526011066415
H,Very Good,18507,9.825904317877749
H,Very Good,18508,9.825958350026891
F,Very Good,18509,9.826012379256717
H,Premium,18522,9.826714493730215
D,Very Good,18526,9.826930429813974
H,Ideal,18528,9.827038380372722
I,Ideal,18531,9.82720028436401
F,Ideal,18535,9.827416115584832
H,Ideal,18541,9.827739775097854
D,Very Good,18542,9.827793708166928
F,Very Good,18552,9.828332878935367
E,Very Good,18557,9.828602355344339
I,Premium,18559,9.828710125578304
H,Premium,18559,9.828710125578304
H,Very Good,18561,9.828817884199099
F,Ideal,18571,9.829356503193052
D,Premium,18575,9.82957186958596
F,Ideal,18578,9.829733363947467
F,Premium,18598,9.830809327038143
H,Ideal,18604,9.831131890343988
F,Premium,18611,9.831508082743964
F,Ideal,18614,9.831669264745656
F,Very Good,18640,9.833065088239582
H,Ideal,18648,9.833494180715594
I,Premium,18653,9.833762270044563
H,Premium,18656,9.833923089150218
H,Ideal,18659,9.834083882397248
D,Ideal,18674,9.834887461043872
F,Premium,18678,9.835101639669663
F,Very Good,18678,9.835101639669663
F,Ideal,18682,9.835315772432795
F,Very Good,18692,9.835850903820317
D,Ideal,18693,9.835904401212332
E,Ideal,18700,9.836278802842678
E,Very Good,18709,9.836759970485419
F,Premium,18717,9.837187480778896
E,Ideal,18729,9.837828403729853
I,Ideal,648,6.473890696352274
D,Ideal,648,6.473890696352274
F,Ideal,648,6.473890696352274
F,Ideal,648,6.473890696352274
H,Ideal,648,6.473890696352274
I,Ideal,648,6.473890696352274
I,Premium,648,6.473890696352274
H,Ideal,648,6.473890696352274
H,Ideal,648,6.473890696352274
H,Premium,648,6.473890696352274
I,Premium,648,6.473890696352274
H,Premium,648,6.473890696352274
H,Ideal,648,6.473890696352274
E,Premium,648,6.473890696352274
E,Premium,648,6.473890696352274
E,Premium,648,6.473890696352274
I,Ideal,648,6.473890696352274
I,Premium,648,6.473890696352274
I,Premium,648,6.473890696352274
E,Very Good,18731,9.837935184295892
F,Premium,18735,9.838148711227788
H,Premium,18745,9.838682329170013
I,Ideal,18756,9.839268980209477
F,Very Good,18759,9.839428916235407
H,Ideal,18760,9.839482222560216
I,Premium,18766,9.839802000849994
F,Very Good,18777,9.840387995592812
I,Ideal,18779,9.840494503208207
F,Ideal,18780,9.840547752762253
H,Very Good,18781,9.840600999480937
F,Premium,18784,9.840760722627824
F,Premium,18791,9.841133310789152
H,Premium,18795,9.841346155998279
I,Premium,18795,9.841346155998279
I,Premium,18797,9.841452561616595
H,Very Good,18803,9.841771710555475
I,Premium,18823,9.842834805324179
I,Very Good,648,6.473890696352274
I,Premium,648,6.473890696352274
I,Very Good,648,6.473890696352274
I,Ideal,648,6.473890696352274
I,Ideal,648,6.473890696352274
I,Premium,648,6.473890696352274
I,Premium,648,6.473890696352274
I,Ideal,648,6.473890696352274
I,Premium,648,6.473890696352274
H,Premium,648,6.473890696352274
H,Premium,648,6.473890696352274
H,Ideal,648,6.473890696352274
H,Premium,648,6.473890696352274
H,Premium,648,6.473890696352274
H,Premium,648,6.473890696352274
H,Ideal,648,6.473890696352274
H,Premium,648,6.473890696352274
H,Premium,648,6.473890696352274
H,Premium,648,6.473890696352274
H,Premium,648,6.473890696352274
H,Ideal,648,6.473890696352274
H,Ideal,648,6.473890696352274
H,Premium,648,6.473890696352274
H,Premium,648,6.473890696352274
H,Premium,648,6.473890696352274
H,Ideal,648,6.473890696352274
H,Ideal,648,6.473890696352274
H,Ideal,648,6.473890696352274
H,Ideal,648,6.473890696352274
H,Premium,648,6.473890696352274
H,Premium,648,6.473890696352274
H,Very Good,648,6.473890696352274
H,Ideal,648,6.473890696352274
F,Very Good,648,6.473890696352274
H,Premium,649,6.47543271670409
E,Premium,649,6.47543271670409
E,Ideal,649,6.47543271670409
E,Ideal,649,6.47543271670409
E,Premium,649,6.47543271670409
E,Very Good,649,6.47543271670409
E,Very Good,649,6.47543271670409
H,Premium,649,6.47543271670409
H,Very Good,650,6.476972362889683
D,Very Good,650,6.476972362889683
F,Ideal,650,6.476972362889683
H,Ideal,650,6.476972362889683
H,Ideal,650,6.476972362889683
H,Ideal,650,6.476972362889683
D,Premium,650,6.476972362889683
D,Premium,650,6.476972362889683
D,Premium,650,6.476972362889683
D,Premium,650,6.476972362889683
I,Very Good,650,6.476972362889683
H,Premium,650,6.476972362889683
E,Very Good,650,6.476972362889683
H,Ideal,650,6.476972362889683
H,Very Good,651,6.478509642208569
H,Very Good,651,6.478509642208569
H,Very Good,651,6.478509642208569
I,Ideal,651,6.478509642208569
H,Ideal,651,6.478509642208569
D,Ideal,651,6.478509642208569
E,Premium,651,6.478509642208569
E,Premium,651,6.478509642208569
E,Premium,651,6.478509642208569
E,Very Good,651,6.478509642208569
D,Ideal,651,6.478509642208569
D,Ideal,651,6.478509642208569
H,Ideal,652,6.480044561926653
H,Ideal,652,6.480044561926653
E,Ideal,652,6.480044561926653
F,Ideal,652,6.480044561926653
F,Ideal,652,6.480044561926653
F,Ideal,652,6.480044561926653
F,Ideal,652,6.480044561926653
F,Ideal,652,6.480044561926653
I,Ideal,652,6.480044561926653
I,Ideal,652,6.480044561926653
E,Very Good,653,6.481577129276431
E,Very Good,653,6.481577129276431
E,Ideal,653,6.481577129276431
F,Premium,653,6.481577129276431
E,Very Good,653,6.481577129276431
E,Premium,653,6.481577129276431
F,Very Good,654,6.483107351457199
H,Ideal,654,6.483107351457199
E,Ideal,654,6.483107351457199
I,Ideal,654,6.483107351457199
I,Ideal,654,6.483107351457199
H,Ideal,654,6.483107351457199
H,Very Good,655,6.484635235635252
I,Ideal,655,6.484635235635252
H,Ideal,655,6.484635235635252
F,Ideal,655,6.484635235635252
I,Ideal,655,6.484635235635252
I,Ideal,655,6.484635235635252
I,Ideal,655,6.484635235635252
I,Ideal,655,6.484635235635252
E,Ideal,655,6.484635235635252
I,Very Good,655,6.484635235635252
E,Very Good,656,6.486160788944089
D,Very Good,656,6.486160788944089
D,Ideal,656,6.486160788944089
D,Ideal,656,6.486160788944089
F,Very Good,657,6.48768401848461
F,Very Good,657,6.48768401848461
F,Very Good,657,6.48768401848461
F,Very Good,657,6.48768401848461
F,Very Good,657,6.48768401848461
E,Very Good,657,6.48768401848461
E,Ideal,657,6.48768401848461
F,Ideal,657,6.48768401848461
D,Very Good,657,6.48768401848461
D,Ideal,657,6.48768401848461
E,Ideal,657,6.48768401848461
D,Very Good,658,6.489204931325317
E,Premium,658,6.489204931325317
E,Ideal,658,6.489204931325317
H,Very Good,430,6.063785208687608
E,Very Good,430,6.063785208687608
I,Ideal,430,6.063785208687608
H,Ideal,430,6.063785208687608
F,Ideal,430,6.063785208687608
F,Ideal,430,6.063785208687608
H,Very Good,431,6.066108090103747
H,Very Good,431,6.066108090103747
H,Ideal,431,6.066108090103747
I,Ideal,432,6.068425588244111
I,Ideal,432,6.068425588244111
I,Ideal,432,6.068425588244111
I,Ideal,432,6.068425588244111
I,Ideal,432,6.068425588244111
I,Ideal,432,6.068425588244111
I,Ideal,432,6.068425588244111
I,Ideal,432,6.068425588244111
E,Premium,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Very Good,658,6.489204931325317
E,Very Good,658,6.489204931325317
F,Premium,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Premium,658,6.489204931325317
E,Premium,658,6.489204931325317
E,Premium,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Premium,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Very Good,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Very Good,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Very Good,658,6.489204931325317
E,Premium,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Very Good,658,6.489204931325317
E,Very Good,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Premium,658,6.489204931325317
E,Premium,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Premium,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Very Good,658,6.489204931325317
E,Premium,658,6.489204931325317
E,Premium,658,6.489204931325317
E,Premium,658,6.489204931325317
E,Very Good,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Premium,658,6.489204931325317
E,Premium,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Premium,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Premium,658,6.489204931325317
E,Premium,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Very Good,658,6.489204931325317
E,Premium,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Very Good,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Ideal,658,6.489204931325317
F,Very Good,658,6.489204931325317
E,Premium,658,6.489204931325317
F,Ideal,658,6.489204931325317
E,Very Good,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Very Good,658,6.489204931325317
F,Premium,658,6.489204931325317
E,Premium,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Very Good,658,6.489204931325317
E,Very Good,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Ideal,658,6.489204931325317
F,Ideal,658,6.489204931325317
E,Ideal,658,6.489204931325317
E,Very Good,659,6.490723534502507
E,Ideal,659,6.490723534502507
D,Very Good,660,6.492239835020471
E,Very Good,660,6.492239835020471
F,Very Good,660,6.492239835020471
H,Ideal,660,6.492239835020471
H,Ideal,660,6.492239835020471
F,Ideal,660,6.492239835020471
F,Ideal,660,6.492239835020471
F,Ideal,660,6.492239835020471
D,Ideal,660,6.492239835020471
D,Ideal,660,6.492239835020471
F,Ideal,660,6.492239835020471
F,Ideal,660,6.492239835020471
E,Ideal,660,6.492239835020471
E,Ideal,660,6.492239835020471
E,Ideal,660,6.492239835020471
E,Ideal,660,6.492239835020471
E,Ideal,660,6.492239835020471
H,Ideal,660,6.492239835020471
H,Very Good,661,6.493753839851686
E,Very Good,661,6.493753839851686
F,Very Good,661,6.493753839851686
D,Premium,661,6.493753839851686
D,Ideal,661,6.493753839851686
D,Very Good,661,6.493753839851686
D,Ideal,661,6.493753839851686
H,Very Good,662,6.495265555937008
E,Ideal,662,6.495265555937008
D,Ideal,662,6.495265555937008
D,Premium,662,6.495265555937008
D,Premium,662,6.495265555937008
D,Very Good,662,6.495265555937008
D,Very Good,662,6.495265555937008
D,Very Good,662,6.495265555937008
E,Ideal,663,6.4967749901858625
E,Ideal,663,6.4967749901858625
F,Premium,663,6.4967749901858625
F,Ideal,663,6.4967749901858625
F,Premium,663,6.4967749901858625
F,Premium,663,6.4967749901858625
F,Ideal,663,6.4967749901858625
F,Very Good,663,6.4967749901858625
F,Very Good,663,6.4967749901858625
F,Very Good,663,6.4967749901858625
F,Very Good,663,6.4967749901858625
F,Ideal,663,6.4967749901858625
F,Premium,663,6.4967749901858625
D,Very Good,663,6.4967749901858625
D,Premium,663,6.4967749901858625
D,Ideal,663,6.4967749901858625
D,Ideal,663,6.4967749901858625
D,Premium,663,6.4967749901858625
D,Ideal,663,6.4967749901858625
D,Ideal,663,6.4967749901858625
D,Ideal,663,6.4967749901858625
F,Ideal,663,6.4967749901858625
D,Ideal,663,6.4967749901858625
D,Ideal,663,6.4967749901858625
D,Ideal,663,6.4967749901858625
D,Ideal,663,6.4967749901858625
D,Ideal,663,6.4967749901858625
E,Ideal,663,6.4967749901858625
D,Very Good,663,6.4967749901858625
D,Premium,663,6.4967749901858625
D,Very Good,663,6.4967749901858625
F,Very Good,664,6.498282149476434
F,Very Good,664,6.498282149476434
F,Very Good,664,6.498282149476434
F,Very Good,664,6.498282149476434
E,Very Good,664,6.498282149476434
D,Very Good,664,6.498282149476434
D,Very Good,664,6.498282149476434
F,Very Good,664,6.498282149476434
E,Very Good,664,6.498282149476434
D,Ideal,664,6.498282149476434
E,Ideal,664,6.498282149476434
H,Ideal,665,6.499787040655854
H,Ideal,665,6.499787040655854
H,Ideal,665,6.499787040655854
H,Ideal,665,6.499787040655854
H,Ideal,665,6.499787040655854
H,Ideal,665,6.499787040655854
H,Ideal,665,6.499787040655854
H,Ideal,665,6.499787040655854
H,Ideal,665,6.499787040655854
H,Ideal,665,6.499787040655854
H,Ideal,665,6.499787040655854
H,Ideal,665,6.499787040655854
H,Ideal,665,6.499787040655854
H,Ideal,665,6.499787040655854
H,Ideal,665,6.499787040655854
F,Ideal,665,6.499787040655854
H,Premium,665,6.499787040655854
H,Premium,665,6.499787040655854
E,Very Good,665,6.499787040655854
F,Ideal,665,6.499787040655854
D,Very Good,666,6.501289670540389
D,Very Good,666,6.501289670540389
H,Premium,666,6.501289670540389
I,Premium,666,6.501289670540389
I,Premium,666,6.501289670540389
I,Ideal,666,6.501289670540389
H,Premium,666,6.501289670540389
E,Premium,666,6.501289670540389
D,Premium,666,6.501289670540389
H,Very Good,666,6.501289670540389
D,Premium,666,6.501289670540389
H,Very Good,666,6.501289670540389
D,Very Good,666,6.501289670540389
D,Premium,666,6.501289670540389
H,Ideal,666,6.501289670540389
E,Very Good,666,6.501289670540389
E,Very Good,666,6.501289670540389
D,Premium,666,6.501289670540389
E,Premium,666,6.501289670540389
D,Premium,666,6.501289670540389
E,Very Good,666,6.501289670540389
H,Very Good,666,6.501289670540389
D,Premium,666,6.501289670540389
D,Very Good,666,6.501289670540389
H,Very Good,666,6.501289670540389
D,Premium,666,6.501289670540389
E,Ideal,666,6.501289670540389
H,Premium,666,6.501289670540389
D,Premium,666,6.501289670540389
H,Very Good,666,6.501289670540389
D,Premium,666,6.501289670540389
F,Ideal,666,6.501289670540389
F,Ideal,666,6.501289670540389
F,Ideal,666,6.501289670540389
H,Ideal,666,6.501289670540389
F,Very Good,666,6.501289670540389
H,Ideal,666,6.501289670540389
F,Ideal,666,6.501289670540389
F,Ideal,666,6.501289670540389
F,Ideal,666,6.501289670540389
F,Very Good,666,6.501289670540389
F,Ideal,666,6.501289670540389
H,Premium,666,6.501289670540389
F,Very Good,666,6.501289670540389
H,Ideal,666,6.501289670540389
H,Ideal,666,6.501289670540389
F,Premium,666,6.501289670540389
F,Premium,666,6.501289670540389
F,Premium,666,6.501289670540389
F,Ideal,666,6.501289670540389
F,Premium,666,6.501289670540389
F,Premium,666,6.501289670540389
H,Ideal,666,6.501289670540389
E,Very Good,357,5.877735781779639
D,Very Good,357,5.877735781779639
H,Ideal,357,5.877735781779639
I,Ideal,358,5.8805329864007
H,Very Good,360,5.886104031450156
I,Ideal,360,5.886104031450156
D,Very Good,362,5.8916442118257715
E,Very Good,362,5.8916442118257715
E,Very Good,362,5.8916442118257715
H,Ideal,362,5.8916442118257715
E,Very Good,367,5.905361848054571
D,Very Good,367,5.905361848054571
I,Ideal,367,5.905361848054571
I,Ideal,367,5.905361848054571
I,Ideal,432,6.068425588244111
I,Ideal,432,6.068425588244111
I,Ideal,432,6.068425588244111
I,Ideal,432,6.068425588244111
I,Very Good,432,6.068425588244111
I,Ideal,432,6.068425588244111
I,Very Good,432,6.068425588244111
H,Very Good,432,6.068425588244111
H,Very Good,432,6.068425588244111
H,Very Good,432,6.068425588244111
H,Very Good,432,6.068425588244111
I,Premium,432,6.068425588244111
I,Ideal,432,6.068425588244111
I,Premium,432,6.068425588244111
H,Very Good,432,6.068425588244111
H,Very Good,432,6.068425588244111
H,Premium,432,6.068425588244111
H,Very Good,432,6.068425588244111
F,Ideal,666,6.501289670540389
H,Very Good,666,6.501289670540389
F,Ideal,666,6.501289670540389
F,Ideal,666,6.501289670540389
F,Ideal,666,6.501289670540389
H,Ideal,666,6.501289670540389
F,Ideal,666,6.501289670540389
F,Ideal,666,6.501289670540389
F,Premium,666,6.501289670540389
E,Very Good,667,6.502790045915623
F,Very Good,667,6.502790045915623
E,Very Good,667,6.502790045915623
D,Very Good,667,6.502790045915623
H,Ideal,667,6.502790045915623
H,Ideal,667,6.502790045915623
F,Ideal,667,6.502790045915623
I,Ideal,667,6.502790045915623
I,Ideal,667,6.502790045915623
I,Ideal,667,6.502790045915623
I,Ideal,667,6.502790045915623
I,Ideal,667,6.502790045915623
E,Ideal,667,6.502790045915623
F,Ideal,667,6.502790045915623
D,Ideal,667,6.502790045915623
D,Ideal,667,6.502790045915623
H,Very Good,668,6.504288173536645
F,Very Good,668,6.504288173536645
H,Ideal,668,6.504288173536645
I,Ideal,668,6.504288173536645
I,Ideal,668,6.504288173536645
E,Premium,668,6.504288173536645
E,Premium,668,6.504288173536645
D,Premium,668,6.504288173536645
D,Premium,668,6.504288173536645
H,Premium,668,6.504288173536645
I,Premium,668,6.504288173536645
I,Premium,668,6.504288173536645
I,Very Good,668,6.504288173536645
I,Very Good,668,6.504288173536645
I,Premium,668,6.504288173536645
I,Ideal,668,6.504288173536645
I,Premium,668,6.504288173536645
H,Premium,668,6.504288173536645
H,Premium,668,6.504288173536645
H,Ideal,668,6.504288173536645
H,Ideal,668,6.504288173536645
H,Ideal,668,6.504288173536645
H,Premium,668,6.504288173536645
H,Ideal,668,6.504288173536645
H,Premium,668,6.504288173536645
H,Premium,668,6.504288173536645
H,Premium,668,6.504288173536645
H,Premium,668,6.504288173536645
E,Very Good,669,6.505784060128229
E,Very Good,669,6.505784060128229
D,Very Good,669,6.505784060128229
D,Premium,669,6.505784060128229
D,Premium,669,6.505784060128229
D,Ideal,669,6.505784060128229
D,Ideal,669,6.505784060128229
D,Ideal,669,6.505784060128229
E,Ideal,669,6.505784060128229
F,Ideal,669,6.505784060128229
E,Ideal,669,6.505784060128229
H,Ideal,669,6.505784060128229
D,Very Good,670,6.507277712385012
H,Very Good,670,6.507277712385012
H,Ideal,670,6.507277712385012
D,Ideal,670,6.507277712385012
D,Ideal,670,6.507277712385012
D,Ideal,670,6.507277712385012
D,Ideal,670,6.507277712385012
D,Ideal,670,6.507277712385012
D,Ideal,670,6.507277712385012
D,Ideal,670,6.507277712385012
D,Ideal,670,6.507277712385012
E,Ideal,670,6.507277712385012
E,Ideal,670,6.507277712385012
E,Ideal,670,6.507277712385012
E,Ideal,670,6.507277712385012
I,Ideal,670,6.507277712385012
D,Ideal,670,6.507277712385012
F,Very Good,670,6.507277712385012
E,Very Good,670,6.507277712385012
E,Very Good,671,6.508769136971682
H,Ideal,671,6.508769136971682
H,Ideal,671,6.508769136971682
H,Ideal,671,6.508769136971682
H,Ideal,671,6.508769136971682
D,Ideal,671,6.508769136971682
D,Ideal,671,6.508769136971682
H,Ideal,671,6.508769136971682
H,Very Good,672,6.51025834052315
H,Very Good,672,6.51025834052315
H,Very Good,672,6.51025834052315
E,Very Good,672,6.51025834052315
F,Very Good,672,6.51025834052315
E,Very Good,672,6.51025834052315
H,Ideal,672,6.51025834052315
H,Ideal,672,6.51025834052315
H,Premium,672,6.51025834052315
E,Premium,672,6.51025834052315
E,Very Good,672,6.51025834052315
E,Premium,672,6.51025834052315
E,Very Good,672,6.51025834052315
E,Very Good,672,6.51025834052315
E,Very Good,672,6.51025834052315
E,Very Good,672,6.51025834052315
E,Premium,672,6.51025834052315
H,Premium,672,6.51025834052315
D,Very Good,672,6.51025834052315
E,Ideal,673,6.511745329644728
E,Ideal,673,6.511745329644728
F,Ideal,673,6.511745329644728
F,Ideal,673,6.511745329644728
F,Ideal,673,6.511745329644728
E,Ideal,673,6.511745329644728
E,Ideal,673,6.511745329644728
F,Ideal,673,6.511745329644728
E,Ideal,673,6.511745329644728
F,Premium,673,6.511745329644728
F,Premium,673,6.511745329644728
F,Ideal,673,6.511745329644728
F,Premium,673,6.511745329644728
E,Ideal,673,6.511745329644728
I,Premium,673,6.511745329644728
I,Ideal,673,6.511745329644728
D,Ideal,673,6.511745329644728
I,Ideal,673,6.511745329644728
I,Very Good,673,6.511745329644728
H,Very Good,674,6.513230110912307
E,Very Good,674,6.513230110912307
E,Very Good,674,6.513230110912307
F,Very Good,675,6.51471269087253
F,Very Good,675,6.51471269087253
F,Very Good,675,6.51471269087253
F,Very Good,675,6.51471269087253
I,Ideal,675,6.51471269087253
I,Ideal,675,6.51471269087253
I,Ideal,675,6.51471269087253
I,Ideal,675,6.51471269087253
E,Premium,675,6.51471269087253
E,Premium,675,6.51471269087253
E,Premium,675,6.51471269087253
E,Premium,675,6.51471269087253
E,Premium,675,6.51471269087253
E,Premium,675,6.51471269087253
H,Premium,675,6.51471269087253
I,Premium,675,6.51471269087253
I,Premium,675,6.51471269087253
I,Premium,675,6.51471269087253
I,Very Good,675,6.51471269087253
I,Premium,675,6.51471269087253
H,Premium,675,6.51471269087253
H,Ideal,675,6.51471269087253
H,Premium,675,6.51471269087253
H,Ideal,675,6.51471269087253
H,Premium,675,6.51471269087253
H,Ideal,675,6.51471269087253
H,Premium,675,6.51471269087253
H,Ideal,675,6.51471269087253
H,Ideal,675,6.51471269087253
H,Ideal,675,6.51471269087253
H,Very Good,675,6.51471269087253
H,Ideal,675,6.51471269087253
H,Premium,675,6.51471269087253
H,Premium,675,6.51471269087253
H,Ideal,675,6.51471269087253
H,Premium,675,6.51471269087253
H,Very Good,675,6.51471269087253
H,Premium,675,6.51471269087253
H,Ideal,675,6.51471269087253
H,Premium,675,6.51471269087253
H,Very Good,675,6.51471269087253
H,Ideal,675,6.51471269087253
H,Premium,675,6.51471269087253
H,Premium,675,6.51471269087253
H,Very Good,675,6.51471269087253
H,Ideal,675,6.51471269087253
H,Premium,675,6.51471269087253
H,Very Good,675,6.51471269087253
H,Ideal,675,6.51471269087253
E,Very Good,675,6.51471269087253
E,Premium,675,6.51471269087253
E,Ideal,675,6.51471269087253
E,Premium,675,6.51471269087253
E,Premium,675,6.51471269087253
E,Very Good,675,6.51471269087253
E,Premium,675,6.51471269087253
E,Ideal,675,6.51471269087253
E,Premium,675,6.51471269087253
E,Premium,675,6.51471269087253
E,Ideal,675,6.51471269087253
E,Ideal,675,6.51471269087253
E,Very Good,675,6.51471269087253
E,Ideal,675,6.51471269087253
E,Premium,675,6.51471269087253
E,Premium,675,6.51471269087253
E,Very Good,675,6.51471269087253
H,Premium,432,6.068425588244111
H,Ideal,433,6.07073772800249
H,Ideal,433,6.07073772800249
H,Ideal,433,6.07073772800249
H,Very Good,434,6.073044534100405
E,Very Good,434,6.073044534100405
H,Ideal,434,6.073044534100405
H,Ideal,434,6.073044534100405
I,Ideal,434,6.073044534100405
H,Ideal,434,6.073044534100405
H,Ideal,434,6.073044534100405
H,Premium,434,6.073044534100405
I,Very Good,434,6.073044534100405
F,Premium,434,6.073044534100405
I,Premium,434,6.073044534100405
F,Very Good,434,6.073044534100405
E,Ideal,435,6.075346031088684
E,Very Good,435,6.075346031088684
I,Very Good,435,6.075346031088684
E,Ideal,675,6.51471269087253
E,Premium,675,6.51471269087253
E,Premium,675,6.51471269087253
E,Very Good,675,6.51471269087253
F,Ideal,676,6.516193076042964
E,Ideal,676,6.516193076042964
E,Very Good,677,6.517671272912275
F,Ideal,677,6.517671272912275
E,Ideal,677,6.517671272912275
E,Ideal,677,6.517671272912275
E,Premium,677,6.517671272912275
F,Ideal,678,6.519147287940395
F,Ideal,678,6.519147287940395
F,Ideal,678,6.519147287940395
F,Ideal,678,6.519147287940395
E,Ideal,678,6.519147287940395
E,Ideal,678,6.519147287940395
F,Ideal,678,6.519147287940395
F,Ideal,678,6.519147287940395
F,Ideal,678,6.519147287940395
E,Ideal,678,6.519147287940395
E,Ideal,678,6.519147287940395
F,Ideal,678,6.519147287940395
F,Ideal,678,6.519147287940395
F,Ideal,678,6.519147287940395
F,Ideal,678,6.519147287940395
F,Very Good,679,6.520621127558696
I,Very Good,679,6.520621127558696
F,Very Good,679,6.520621127558696
F,Very Good,679,6.520621127558696
F,Very Good,679,6.520621127558696
E,Ideal,679,6.520621127558696
F,Premium,679,6.520621127558696
F,Very Good,679,6.520621127558696
I,Very Good,680,6.522092798170152
F,Very Good,680,6.522092798170152
I,Very Good,680,6.522092798170152
H,Ideal,680,6.522092798170152
H,Ideal,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Very Good,680,6.522092798170152
E,Premium,680,6.522092798170152
E,Premium,680,6.522092798170152
E,Premium,680,6.522092798170152
E,Premium,680,6.522092798170152
E,Premium,680,6.522092798170152
D,Premium,680,6.522092798170152
E,Very Good,680,6.522092798170152
E,Premium,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Very Good,680,6.522092798170152
E,Premium,680,6.522092798170152
E,Premium,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Very Good,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Premium,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Ideal,680,6.522092798170152
F,Ideal,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Premium,680,6.522092798170152
E,Premium,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Premium,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Premium,680,6.522092798170152
E,Very Good,680,6.522092798170152
E,Very Good,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Very Good,680,6.522092798170152
E,Very Good,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Very Good,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Ideal,680,6.522092798170152
F,Ideal,680,6.522092798170152
F,Premium,680,6.522092798170152
E,Premium,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Premium,680,6.522092798170152
E,Premium,680,6.522092798170152
E,Ideal,680,6.522092798170152
E,Ideal,680,6.522092798170152
D,Very Good,681,6.523562306149512
F,Very Good,681,6.523562306149512
H,Ideal,681,6.523562306149512
D,Ideal,681,6.523562306149512
E,Ideal,681,6.523562306149512
I,Premium,681,6.523562306149512
D,Very Good,681,6.523562306149512
D,Ideal,681,6.523562306149512
D,Very Good,681,6.523562306149512
D,Premium,681,6.523562306149512
D,Premium,681,6.523562306149512
D,Very Good,681,6.523562306149512
I,Premium,681,6.523562306149512
D,Very Good,681,6.523562306149512
D,Premium,681,6.523562306149512
F,Very Good,682,6.525029657843462
F,Very Good,682,6.525029657843462
F,Very Good,682,6.525029657843462
F,Very Good,682,6.525029657843462
F,Very Good,682,6.525029657843462
F,Very Good,682,6.525029657843462
F,Very Good,682,6.525029657843462
E,Very Good,682,6.525029657843462
E,Very Good,682,6.525029657843462
E,Very Good,682,6.525029657843462
E,Ideal,682,6.525029657843462
E,Ideal,682,6.525029657843462
E,Ideal,682,6.525029657843462
I,Premium,682,6.525029657843462
F,Very Good,683,6.52649485957079
I,Ideal,683,6.52649485957079
H,Ideal,683,6.52649485957079
D,Premium,683,6.52649485957079
D,Ideal,683,6.52649485957079
D,Ideal,683,6.52649485957079
D,Ideal,683,6.52649485957079
D,Ideal,683,6.52649485957079
H,Very Good,683,6.52649485957079
