VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2/9/2017 20:40,2/9/2017 20:49,3,1.48,1,N,186,158,2,8,0.5,0.5,0,0,0.3,9.3
2,10/21/2017 12:26:00 PM,10/21/2017 12:31:43 PM,1,0.63,1,N,100,48,1,5.5,0,0.5,1,0,0.3,7.3
2,06/18/2017 5:55:44 PM,06/18/2017 6:04:41 PM,2,1.35,1,N,186,137,1,8,0,0.5,1.76,0,0.3,10.56
2,03/22/2017 12:04:25 PM,03/22/2017 12:24:14 PM,1,2.15,1,N,170,236,2,13.5,0,0.5,0,0,0.3,14.3
2,02/26/2017 9:45:04 AM,02/26/2017 9:49:51 AM,3,0.68,1,N,107,90,1,5.5,0,0.5,1.26,0,0.3,7.56
2,08/15/2017 5:52:09 PM,08/15/2017 5:58:45 PM,1,0.8,1,N,114,231,1,6,1,0.5,1.56,0,0.3,9.36
2,5/7/2017 10:08,5/7/2017 10:14,5,0.97,1,N,170,161,1,6,0,0.5,1.36,0,0.3,8.16
1,10/20/2017 4:51:26 AM,10/20/2017 4:56:18 AM,1,0.8,1,N,249,90,2,5.5,0.5,0.5,0,0,0.3,6.8
1,11/22/2017 1:30:08 PM,11/22/2017 1:51:04 PM,1,1,1,N,237,161,1,13,0,0.5,2,0,0.3,15.8
1,12/13/2017 9:02:22 PM,12/13/2017 9:19:28 PM,1,4.2,1,N,90,239,1,15.5,0.5,0.5,3.35,0,0.3,20.15
1,7/2/2017 21:21,7/2/2017 21:33,2,1.9,1,N,151,236,1,9.5,0.5,0.5,2.2,0,0.3,13
2,1/11/2017 13:51,1/11/2017 14:22,1,4.98,1,N,75,107,1,23,0,0.5,4.5,0,0.3,28.3
2,03/29/2017 9:10:34 PM,03/29/2017 9:26:35 PM,5,3.73,1,N,234,232,1,14.5,0.5,0.5,3.16,0,0.3,18.96
2,8/1/2017 13:43,8/1/2017 13:56,1,1.97,1,N,148,234,1,10.5,0,0.5,2.26,0,0.3,13.56
1,03/13/2017 9:44:09 PM,03/13/2017 10:01:20 PM,2,3,1,N,164,140,1,13.5,0.5,0.5,2.95,0,0.3,17.75
2,8/12/2017 18:25,8/12/2017 18:42,5,2.73,1,N,232,90,2,13,0,0.5,0,0,0.3,13.8
2,04/13/2017 7:39:22 AM,04/13/2017 7:47:51 AM,6,0.84,1,N,186,170,1,7,0,0.5,2.34,0,0.3,10.14
1,1/10/2017 3:23,1/10/2017 3:35,1,2.2,1,N,43,239,1,10.5,0.5,0.5,0,0,0.3,11.8
2,8/9/2017 20:26,8/9/2017 20:39,1,2.15,1,N,234,229,2,11,0.5,0.5,0,0,0.3,12.3
2,04/18/2017 2:44:00 PM,04/18/2017 2:50:44 PM,1,0.89,1,N,237,140,1,6,0,0.5,1.7,0,0.3,8.5
1,04/28/2017 2:00:38 AM,04/28/2017 2:17:32 AM,1,3.1,1,N,234,142,1,14,0.5,0.5,3.8,0,0.3,19.1
1,3/2/2017 0:39,3/2/2017 1:08,1,16.9,1,N,132,62,1,46.5,0.5,0.5,5,0,0.3,52.8
2,12/14/2017 3:26:14 PM,12/14/2017 3:40:31 PM,1,1.01,1,N,90,164,1,9.5,0,0.5,5,0,0.3,15.3
2,04/22/2017 11:25:57 AM,04/22/2017 11:34:55 AM,1,1.43,1,N,118,118,2,6.5,0,0.5,0,0,0.3,7.3
1,4/4/2017 8:39,4/4/2017 8:49,1,1.4,1,N,237,163,1,8.5,0,0.5,1.4,0,0.3,10.7
1,9/11/2017 23:53,9/11/2017 23:59,1,0.7,1,N,113,113,1,6,0.5,0.5,1.45,0,0.3,8.75
2,9/12/2017 14:34,9/12/2017 15:13,3,16.3,3,N,158,1,2,64.5,0,0,0,10.5,0.3,75.3
1,04/19/2017 1:33:09 PM,04/19/2017 1:38:19 PM,1,0.5,1,N,114,211,2,5,0,0.5,0,0,0.3,5.8
2,6/8/2017 15:44,6/8/2017 15:54,2,0.99,1,N,237,142,2,7.5,0,0.5,0,0,0.3,8.3
1,01/19/2017 8:53:10 AM,01/19/2017 9:12:06 AM,1,2.1,1,N,238,230,1,13,0,0.5,3.45,0,0.3,17.25
2,1/8/2017 19:56,1/8/2017 20:09,1,2.76,1,N,238,237,2,11.5,0,0.5,0,0,0.3,12.3
1,01/14/2017 3:47:57 PM,01/14/2017 4:06:05 PM,1,3.3,1,N,246,238,1,14,0,0.5,2.95,0,0.3,17.75
2,5/8/2017 2:07,5/8/2017 2:14,5,1.25,1,N,226,260,2,7,0.5,0.5,0,0,0.3,8.3
1,8/7/2017 5:53,8/7/2017 6:00,3,1.6,1,N,263,75,1,7.5,0.5,0.5,1.75,0,0.3,10.55
2,11/4/2017 13:56,11/4/2017 14:13,2,2.63,1,N,236,229,1,12.5,0,0.5,3.32,0,0.3,16.62
2,8/10/2017 10:21,8/10/2017 10:26,1,1.11,1,N,166,238,1,6,0,0.5,2.04,0,0.3,8.84
2,09/24/2017 1:12:30 AM,09/24/2017 1:32:50 AM,1,3.47,1,N,163,79,2,15,0.5,0.5,0,0,0.3,16.3
2,06/15/2017 2:42:00 PM,06/15/2017 3:01:39 PM,5,1.39,1,N,236,141,1,12.5,0,0.5,1.5,0,0.3,14.8
1,7/6/2017 15:06,7/6/2017 15:22,1,2.2,1,N,88,231,2,12,0,0.5,0,0,0.3,12.8
1,2/3/2017 16:13,2/3/2017 16:22,1,1.6,1,N,48,239,1,8,1,0.5,1.81,0,0.3,11.61
2,4/2/2017 21:19,4/2/2017 21:25,1,1.25,1,N,144,107,1,6.5,0.5,0.5,1.95,0,0.3,9.75
2,3/5/2017 5:26,3/5/2017 5:36,1,2.83,1,N,143,43,2,11.5,0.5,0.5,0,0,0.3,12.8
2,6/6/2017 17:07,6/6/2017 17:10,1,1.27,1,N,24,238,1,5.5,1,0.5,1.46,0,0.3,8.76
1,08/18/2017 6:06:35 PM,08/18/2017 6:48:58 PM,1,13.4,1,N,132,36,1,41,1,0.5,12.8,0,0.3,55.6
2,05/17/2017 4:13:33 PM,05/17/2017 4:27:33 PM,2,1.32,1,N,43,161,2,10,1,0.5,0,0,0.3,11.8
1,4/1/2017 0:26,4/1/2017 0:34,1,2.1,1,N,107,48,1,9,0.5,0.5,1,0,0.3,11.3
2,09/24/2017 1:19:47 AM,09/24/2017 1:28:28 AM,1,1.46,1,N,234,114,1,8,0.5,0.5,1,0,0.3,10.3
2,09/22/2017 5:54:50 PM,09/22/2017 6:05:36 PM,2,1.14,1,N,230,43,2,8.5,1,0.5,0,0,0.3,10.3
1,09/14/2017 11:15:08 PM,09/14/2017 11:19:38 PM,2,1.1,1,N,142,239,1,6,0.5,0.5,2.15,0,0.3,9.45
2,3/11/2017 9:56,3/11/2017 10:01,2,1.13,1,N,158,246,1,5.5,0,0.5,1,0,0.3,7.3
2,09/15/2017 6:05:28 PM,09/15/2017 6:47:58 PM,1,4.25,1,N,261,164,1,26.5,1,0.5,5.66,0,0.3,33.96
1,10/3/2017 10:21,10/3/2017 10:33,1,1.7,1,N,237,75,2,9.5,0,0.5,0,0,0.3,10.3
1,07/30/2017 4:25:44 PM,07/30/2017 4:43:22 PM,2,4.8,1,N,140,113,1,18,0,0.5,3.75,0,0.3,22.55
1,08/18/2017 10:48:34 AM,08/18/2017 11:11:48 AM,1,3.2,1,N,230,79,1,16,0,0.5,3.35,0,0.3,20.15
1,8/9/2017 19:10,8/9/2017 19:14,1,0.4,1,N,236,236,2,4.5,1,0.5,0,0,0.3,6.3
1,08/22/2017 10:32:18 PM,08/22/2017 10:49:57 PM,1,2.4,1,N,234,141,1,13,0.5,0.5,2.85,0,0.3,17.15
2,04/27/2017 9:26:17 AM,04/27/2017 9:54:19 AM,3,3.8,1,N,162,238,2,19,0,0.5,0,0,0.3,19.8
1,5/11/2017 11:06,5/11/2017 11:36,2,13.3,1,N,170,67,2,39,0,0.5,0,0,0.3,39.8
1,4/11/2017 8:45,4/11/2017 9:00,1,2.3,1,N,142,141,1,12,0,0.5,1.5,0,0.3,14.3
1,12/13/2017 5:33:09 PM,12/13/2017 5:41:23 PM,1,0.7,1,N,162,164,1,6.5,1,0.5,2.45,0,0.3,10.75
2,12/23/2017 3:40:33 PM,12/23/2017 3:48:32 PM,5,1.08,1,N,43,163,1,7,0,0.5,1.56,0,0.3,9.36
1,11/14/2017 8:46:51 AM,11/14/2017 9:02:04 AM,1,1.4,1,N,233,234,1,10.5,0,0.5,2.25,0,0.3,13.55
2,10/21/2017 9:47:39 PM,10/21/2017 9:58:43 PM,1,1.91,1,N,237,263,1,9.5,0.5,0.5,1.62,0,0.3,12.42
2,04/18/2017 7:34:59 PM,04/18/2017 7:46:09 PM,1,1.71,1,N,237,170,1,9,1,0.5,2.16,0,0.3,12.96
1,4/7/2017 17:23,4/7/2017 17:37,1,1.6,1,N,230,142,1,10.5,1,0.5,2.45,0,0.3,14.75
2,3/2/2017 18:35,3/2/2017 18:40,1,0.68,1,N,239,238,1,5,1,0.5,0.68,0,0.3,7.48
1,7/5/2017 19:13,7/5/2017 19:31,1,1.4,1,N,161,186,1,11.5,1,0.5,2.65,0,0.3,15.95
2,10/9/2017 19:16,10/9/2017 19:38,2,9.04,1,N,138,164,1,28,0,0.5,6.91,5.76,0.3,41.47
2,11/29/2017 6:12:07 PM,11/29/2017 6:56:49 PM,5,8.69,1,N,249,42,1,32.5,1,0.5,0,0,0.3,34.3
2,06/22/2017 5:27:30 PM,06/22/2017 5:32:47 PM,3,1.1,1,N,186,234,1,6,1,0.5,0,0,0.3,7.8
2,09/27/2017 9:02:12 PM,09/27/2017 9:18:27 PM,1,3.14,1,N,246,237,1,13,0.5,0.5,3.58,0,0.3,17.88
1,09/18/2017 11:18:05 AM,09/18/2017 12:43:41 PM,1,22.8,2,N,132,230,2,52,0,0.5,0,5.76,0.3,58.56
1,04/19/2017 6:24:33 AM,04/19/2017 6:29:00 AM,1,0.9,1,N,170,107,1,5.5,0,0.5,1.26,0,0.3,7.56
1,11/7/2017 19:23,11/7/2017 19:32,2,1.5,1,N,170,230,2,7.5,0,0.5,0,0,0.3,8.3
1,06/14/2017 7:23:48 PM,06/14/2017 7:36:02 PM,1,0.9,1,N,90,158,2,8.5,1,0.5,0,0,0.3,10.3
1,9/2/2017 15:59,9/2/2017 16:00,2,0.2,2,N,233,233,1,52,0,0.5,1,5.76,0.3,59.56
1,02/17/2017 12:13:12 AM,02/17/2017 12:44:18 AM,1,20.7,2,N,132,239,1,52,0,0.5,10,5.54,0.3,68.34
2,04/25/2017 1:06:44 PM,04/25/2017 1:28:13 PM,1,2.69,1,N,141,186,2,14.5,0,0.5,0,0,0.3,15.3
1,11/7/2017 18:56,11/7/2017 19:12,1,2.2,1,N,237,263,1,11.5,0,0.5,1.8,0,0.3,14.1
1,1/6/2017 20:01,1/6/2017 20:07,1,0.5,1,N,170,100,1,5.5,1,0.5,1,0,0.3,8.3
2,02/23/2017 6:42:18 AM,02/23/2017 6:48:00 AM,1,1.16,1,N,237,161,1,6.5,0,0.5,1.46,0,0.3,8.76
2,04/24/2017 6:55:01 PM,04/24/2017 7:09:03 PM,1,1.71,1,N,107,162,1,10.5,1,0.5,2.46,0,0.3,14.76
1,10/15/2017 2:50:54 PM,10/15/2017 2:58:52 PM,1,0.6,1,N,229,141,1,6.5,0,0.5,1.45,0,0.3,8.75
2,10/2/2017 18:58,10/2/2017 19:01,1,0.5,1,N,236,236,1,4,1,0.5,1.45,0,0.3,7.25
2,8/5/2017 15:11,8/5/2017 15:27,6,1.91,1,N,163,186,2,11,0,0.5,0,0,0.3,11.8
2,11/22/2017 1:28:29 PM,11/22/2017 1:39:37 PM,1,2.2,1,N,170,114,1,10,0,0.5,1,0,0.3,11.8
1,06/16/2017 10:33:39 PM,06/16/2017 10:51:15 PM,1,2.6,1,N,144,233,1,13,0.5,0.5,2.85,0,0.3,17.15
1,07/27/2017 8:56:03 PM,07/27/2017 9:27:37 PM,2,5.6,1,Y,249,41,1,24,0.5,0.5,2,0,0.3,27.3
2,09/19/2017 12:25:04 AM,09/19/2017 12:38:34 AM,1,3.36,1,N,50,79,1,13,0.5,0.5,2.86,0,0.3,17.16
1,02/24/2017 11:19:47 PM,02/24/2017 11:34:26 PM,1,2,1,N,170,148,1,11,0.5,0.5,2.45,0,0.3,14.75
2,7/6/2017 12:49,7/6/2017 12:56,1,0.79,1,N,100,50,2,6,0,0.5,0,0,0.3,6.8
2,11/30/2017 11:37:38 AM,11/30/2017 11:48:09 AM,4,0.78,1,N,164,246,2,8,0,0.5,0,0,0.3,8.8
2,11/12/2017 23:05,11/12/2017 23:18,2,4.08,1,N,68,13,1,15,0.5,0.5,0,0,0.3,16.3
2,5/2/2017 1:35,5/2/2017 1:50,1,5.43,1,N,125,151,1,17,0.5,0.5,3.66,0,0.3,21.96
2,5/3/2017 21:04,5/3/2017 21:13,6,2.01,1,N,236,143,1,9,0.5,0.5,2.06,0,0.3,12.36
2,9/11/2017 15:32,9/11/2017 15:52,4,2.43,1,N,164,144,2,14,0,0.5,0,0,0.3,14.8
2,6/4/2017 12:21,6/4/2017 12:24,1,0.28,1,N,162,237,2,4,0,0.5,0,0,0.3,4.8
2,09/13/2017 6:27:43 PM,09/13/2017 7:13:48 PM,1,9.8,1,N,138,142,1,37,1,0.5,8.91,5.76,0.3,53.47
2,09/14/2017 8:54:19 AM,09/14/2017 9:04:59 AM,1,1.64,1,N,141,162,1,9,0,0.5,1,0,0.3,10.8
2,02/18/2017 1:53:49 PM,02/18/2017 2:18:01 PM,2,4.13,1,N,239,249,1,17.5,0,0.5,1.51,0,0.3,19.81
2,09/13/2017 11:14:44 PM,09/13/2017 11:42:54 PM,1,9.83,1,N,249,95,2,30,0.5,0.5,0,5.76,0.3,37.06
2,07/31/2017 2:41:47 PM,07/31/2017 2:48:17 PM,1,1.16,1,N,262,140,2,7,0,0.5,0,0,0.3,7.8
1,12/13/2017 10:07:35 PM,12/13/2017 10:25:44 PM,1,3.1,1,N,162,239,2,14.5,0.5,0.5,0,0,0.3,15.8
2,01/18/2017 1:45:48 PM,01/18/2017 1:50:52 PM,1,1,1,N,162,170,1,5.5,0,0.5,1.26,0,0.3,7.56
1,6/2/2017 15:59,6/2/2017 16:09,1,0.7,1,N,237,237,1,7.5,1,0.5,1,0,0.3,10.3
2,10/27/2017 2:37:04 PM,10/27/2017 2:41:24 PM,1,0.57,1,N,113,79,1,4.5,0,0.5,1.06,0,0.3,6.36
2,06/30/2017 7:27:28 PM,06/30/2017 7:47:02 PM,2,2.59,1,N,239,230,1,14.5,1,0.5,3.26,0,0.3,19.56
1,4/10/2017 18:45,4/10/2017 18:50,1,0.8,1,N,114,79,1,5.5,1,0.5,1.45,0,0.3,8.75
1,05/24/2017 4:04:43 AM,05/24/2017 4:40:45 AM,3,19.4,2,N,234,132,2,52,0,0.5,0,0,0.3,52.8
1,05/26/2017 11:00:35 AM,05/26/2017 11:42:10 AM,2,13.4,1,N,138,164,2,43.5,0,0.5,0,5.76,0.3,50.06
2,11/24/2017 10:30:00 AM,11/24/2017 10:46:34 AM,1,7.01,1,N,13,140,1,22,0,0.5,4.56,0,0.3,27.36
2,1/7/2017 17:24,1/7/2017 17:42,3,1.24,1,N,186,230,2,11.5,0,0.5,0,0,0.3,12.3
1,7/2/2017 21:48,7/2/2017 21:59,2,2.7,1,N,163,146,2,10.5,0.5,0.5,0,0,0.3,11.8
2,06/18/2017 7:54:13 PM,06/18/2017 8:00:40 PM,1,1.09,1,N,74,75,2,6.5,0,0.5,0,0,0.3,7.3
1,12/21/2017 6:18:05 PM,12/21/2017 6:33:13 PM,1,2.1,1,N,211,234,1,11,1,0.5,2.55,0,0.3,15.35
2,11/29/2017 8:35:52 PM,11/29/2017 8:46:01 PM,5,2.09,1,N,229,262,1,9.5,0.5,0.5,2.16,0,0.3,12.96
2,2/10/2017 6:34,2/10/2017 6:45,2,2.36,1,N,239,162,1,10,0,0.5,1,0,0.3,11.8
1,6/1/2017 14:07,6/1/2017 14:13,1,0.9,1,N,125,13,1,6.5,0,0.5,1.83,0,0.3,9.13
2,12/11/2017 8:13,12/11/2017 8:24,5,1.98,1,N,186,158,1,9.5,0,0.5,2.06,0,0.3,12.36
1,08/28/2017 7:02:25 PM,08/28/2017 7:15:43 PM,1,1.7,1,N,90,144,1,10,1,0.5,1.5,0,0.3,13.3
2,03/31/2017 2:07:33 PM,03/31/2017 2:11:55 PM,1,0.86,1,N,74,75,2,5,0,0.5,0,0,0.3,5.8
1,06/26/2017 12:38:26 AM,06/26/2017 1:13:39 AM,2,16.3,1,N,132,265,2,46.5,0.5,0.5,0,0,0.3,47.8
1,12/4/2017 14:15,12/4/2017 15:10,2,11.7,1,N,138,100,2,44,0,0.5,0,5.76,0.3,50.56
1,8/9/2017 16:24,8/9/2017 16:42,1,1.8,1,N,234,161,2,12.5,1,0.5,0,0,0.3,14.3
1,3/9/2017 8:41,3/9/2017 8:59,1,1.9,1,N,229,186,2,12,0,0.5,0,0,0.3,12.8
1,3/5/2017 16:15,3/5/2017 16:33,1,3.5,1,N,45,181,1,15,0,0.5,3.15,0,0.3,18.95
1,01/21/2017 11:21:05 AM,01/21/2017 11:29:14 AM,1,0.4,1,N,162,140,1,6.5,0,0.5,1.45,0,0.3,8.75
2,05/13/2017 2:37:37 PM,05/13/2017 2:43:36 PM,1,0.89,1,N,164,68,2,6,0,0.5,0,0,0.3,6.8
1,03/13/2017 6:48:11 PM,03/13/2017 6:52:39 PM,1,0.5,1,N,164,170,2,5,1,0.5,0,0,0.3,6.8
2,05/20/2017 12:43:46 AM,05/20/2017 12:53:15 AM,1,1.07,1,N,114,231,1,8,0.5,0.5,2.79,0,0.3,12.09
2,03/31/2017 5:44:58 AM,03/31/2017 5:48:28 AM,1,0.54,1,N,230,230,1,4.5,0.5,0.5,1.16,0,0.3,6.96
1,06/24/2017 1:01:51 AM,06/24/2017 1:23:49 AM,1,9.5,1,N,138,152,1,28.5,0.5,0.5,5,5.76,0.3,40.56
1,01/19/2017 9:21:58 AM,01/19/2017 9:31:19 AM,1,1.3,1,N,114,232,2,8.5,0,0.5,0,0,0.3,9.3
2,03/28/2017 9:44:21 PM,03/28/2017 10:05:02 PM,1,6.01,1,N,79,74,1,19.5,0.5,0.5,4.16,0,0.3,24.96
2,5/6/2017 20:25,5/6/2017 20:37,1,2.19,1,N,48,229,2,10,0.5,0.5,0,0,0.3,11.3
1,10/28/2017 1:39:25 AM,10/28/2017 1:57:24 AM,1,4.3,1,N,234,209,2,16.5,0.5,0,0,0,0.3,17.3
2,05/28/2017 9:55:29 PM,05/28/2017 10:33:47 PM,1,17.43,2,N,132,140,1,52,0,0.5,10.56,0,0.3,63.36
1,4/5/2017 15:04,4/5/2017 15:09,1,0.7,1,N,48,142,2,5.5,0,0.5,0,0,0.3,6.3
2,08/28/2017 1:49:51 PM,08/28/2017 1:58:12 PM,1,1.69,1,N,141,236,1,8.5,0,0.5,2.32,0,0.3,11.62
1,12/3/2017 14:57,12/3/2017 16:08,1,9.7,1,N,163,138,2,50.5,0,0.5,0,0,0.3,51.3
1,12/3/2017 7:31,12/3/2017 7:47,1,3.3,1,N,68,45,2,14,0,0.5,0,0,0.3,14.8
2,4/11/2017 11:52,4/11/2017 11:56,1,0.58,1,N,162,170,1,4.5,0,0.5,1.1,0,0.3,6.4
2,05/18/2017 8:17:32 PM,05/18/2017 9:20:17 PM,1,10.37,1,N,239,33,1,45.5,0.5,0.5,11.7,0,0.3,58.5
2,06/28/2017 10:18:58 PM,06/28/2017 10:25:11 PM,1,0.98,1,N,68,90,2,6,0.5,0.5,0,0,0.3,7.3
1,4/4/2017 13:17,4/4/2017 13:29,1,1.7,1,N,158,186,1,9.5,0,0.5,1.5,0,0.3,11.8
1,11/1/2017 10:19,11/1/2017 10:44,1,0.9,1,N,236,236,1,15,0,0.5,1.2,0,0.3,17
2,1/11/2017 22:21,1/11/2017 22:42,5,3.78,1,N,211,162,1,16,0.5,0.5,2,0,0.3,19.3
1,09/22/2017 12:33:55 PM,09/22/2017 12:51:08 PM,1,3.8,1,N,234,226,1,15,0,0.5,5.35,5.76,0.3,26.91
2,03/29/2017 6:36:44 PM,03/29/2017 6:47:26 PM,1,1.75,1,N,211,68,2,9,1,0.5,0,0,0.3,10.8
2,12/8/2017 19:03,12/8/2017 19:09,2,0.63,1,N,113,113,2,6,1,0.5,0,0,0.3,7.8
1,10/3/2017 2:17,10/3/2017 2:29,1,1.7,1,N,161,246,1,10,0.5,0.5,3.35,0,0.3,14.65
2,08/25/2017 4:36:17 PM,08/25/2017 4:48:38 PM,2,1.93,1,N,239,141,1,10.5,1,0.5,2.46,0,0.3,14.76
1,11/18/2017 10:48:01 AM,11/18/2017 10:54:02 AM,3,0.8,1,N,107,90,1,6,0,0.5,1.2,0,0.3,8
1,6/2/2017 7:28,6/2/2017 7:32,2,0.7,1,N,170,100,2,5,0,0.5,0,0,0.3,5.8
2,6/4/2017 18:33,6/4/2017 19:23,1,17.86,2,N,163,132,1,52,0,0.5,10.56,0,0.3,63.36
1,04/19/2017 10:50:13 PM,04/19/2017 11:03:20 PM,1,7.4,1,N,239,127,2,22,0.5,0.5,0,0,0.3,23.3
2,03/21/2017 2:52:05 PM,03/21/2017 3:00:34 PM,6,1.29,1,N,170,113,2,7.5,0,0.5,0,0,0.3,8.3
1,10/22/2017 1:03:49 AM,10/22/2017 1:12:32 AM,2,1.2,1,N,125,79,1,7.5,0.5,0.5,1.75,0,0.3,10.55
2,03/23/2017 9:42:46 PM,03/23/2017 10:10:19 PM,1,5.58,1,N,144,37,1,21.5,0.5,0.5,4.56,0,0.3,27.36
1,11/29/2017 2:48:57 PM,11/29/2017 3:02:42 PM,1,1.7,1,N,142,170,1,10,0,0.5,2.15,0,0.3,12.95
2,4/5/2017 18:02,4/5/2017 18:10,5,0.62,1,N,233,230,1,6.5,1,0.5,1.66,0,0.3,9.96
2,05/14/2017 11:59:40 AM,05/14/2017 12:33:30 PM,1,6.73,1,N,164,255,1,26,0,0.5,6.7,0,0.3,33.5
2,8/3/2017 21:53,8/3/2017 22:49,1,10.44,1,N,249,181,1,40.5,0.5,0.5,4,0,0.3,45.8
1,03/18/2017 6:44:11 PM,03/18/2017 6:49:51 PM,1,1,1,N,79,170,1,6,0,0.5,1,0,0.3,7.8
2,11/28/2017 6:24:05 PM,11/28/2017 6:59:07 PM,3,9.77,1,N,138,163,1,32.5,1,0.5,8.01,5.76,0.3,48.07
1,04/23/2017 8:22:46 PM,04/23/2017 8:31:15 PM,1,1.2,1,N,229,237,1,7,0.5,0.5,1,0,0.3,9.3
2,04/29/2017 5:10:22 PM,04/29/2017 5:27:06 PM,2,2.13,1,N,90,161,2,12.5,0,0.5,0,0,0.3,13.3
2,09/15/2017 11:59:49 AM,09/15/2017 12:09:49 PM,1,0.78,1,N,48,43,2,7.5,0,0.5,0,0,0.3,8.3
1,07/24/2017 5:26:03 PM,07/24/2017 5:49:53 PM,1,3.1,1,N,162,211,1,16,1,0.5,1,0,0.3,18.8
2,09/18/2017 5:57:09 AM,09/18/2017 6:29:45 AM,1,17.33,2,N,48,132,1,52,0,0.5,14.64,5.76,0.3,73.2
2,04/25/2017 8:40:18 PM,04/25/2017 8:48:48 PM,1,0.92,1,N,234,79,1,7,0.5,0.5,0.83,0,0.3,9.13
2,6/4/2017 13:09,6/4/2017 13:39,1,3.17,1,N,236,186,1,19,0,0.5,5.94,0,0.3,25.74
2,4/8/2017 10:50,4/8/2017 10:56,1,0.96,1,N,229,237,1,6,0,0.5,1.36,0,0.3,8.16
1,5/5/2017 7:15,5/5/2017 7:25,1,1.6,1,Y,140,142,2,9,0,0.5,0,0,0.3,9.8
2,3/6/2017 23:05,3/6/2017 23:23,2,3.9,1,N,148,230,2,15.5,0.5,0.5,0,0,0.3,16.8
1,08/14/2017 1:25:18 AM,08/14/2017 1:33:45 AM,1,2.2,1,N,164,141,1,9,0.5,0.5,2.05,0,0.3,12.35
1,04/19/2017 8:46:18 AM,04/19/2017 8:56:50 AM,1,1.3,1,N,234,186,1,8,0,0.5,2.2,0,0.3,11
1,12/28/2017 5:51:57 PM,12/28/2017 6:24:46 PM,2,3.7,1,N,239,170,1,21,1,0.5,6.8,0,0.3,29.6
1,02/17/2017 8:16:58 AM,02/17/2017 8:24:45 AM,1,1.3,1,N,236,238,1,8,0,0.5,1.2,0,0.3,10
1,4/3/2017 16:50,4/3/2017 16:56,1,1.4,1,N,141,236,1,6.5,1,0.5,2.05,0,0.3,10.35
2,7/5/2017 14:17,7/5/2017 14:22,5,0.84,1,N,137,233,1,5.5,0,0.5,1.26,0,0.3,7.56
2,08/29/2017 9:44:50 PM,08/29/2017 9:59:14 PM,1,2.39,1,N,230,249,1,11.5,0.5,0.5,2.56,0,0.3,15.36
1,06/13/2017 9:54:26 AM,06/13/2017 10:08:32 AM,1,1,1,N,114,148,2,9.5,0,0.5,0,0,0.3,10.3
1,08/31/2017 4:21:16 PM,08/31/2017 4:39:57 PM,2,1.7,1,N,68,48,2,12.5,1,0.5,0,0,0.3,14.3
1,10/22/2017 10:28:43 AM,10/22/2017 10:32:00 AM,2,0.6,1,N,229,161,2,4.5,0,0.5,0,0,0.3,5.3
1,11/10/2017 19:22,11/10/2017 19:33,1,1,1,N,237,230,1,8.5,1,0.5,2.05,0,0.3,12.35
1,4/9/2017 1:26,4/9/2017 1:36,2,1.8,1,N,141,170,1,8.5,0.5,0.5,1.95,0,0.3,11.75
2,10/14/2017 12:49:13 PM,10/14/2017 12:56:02 PM,1,1.33,1,N,79,4,2,7,0,0.5,0,0,0.3,7.8
1,3/10/2017 9:26,3/10/2017 9:35,1,0.7,1,N,237,162,1,7.5,0,0.5,1.65,0,0.3,9.95
1,09/17/2017 9:08:16 PM,09/17/2017 9:29:33 PM,1,7,1,N,138,255,1,23,0.5,0.5,4.85,0,0.3,29.15
1,12/2/2017 19:13,12/2/2017 19:24,1,1.8,1,N,249,231,1,9,0,0.5,1.95,0,0.3,11.75
2,11/15/2017 7:46:29 PM,11/15/2017 8:11:03 PM,2,2.54,1,N,161,107,1,16,1,0.5,3.56,0,0.3,21.36
1,05/17/2017 8:56:16 AM,05/17/2017 8:57:57 AM,1,0.2,1,N,162,237,2,3,0,0.5,0,0,0.3,3.8
1,1/8/2017 8:50,1/8/2017 8:53,1,0.7,1,N,151,238,2,4.5,0,0.5,0,0,0.3,5.3
2,04/23/2017 2:58:34 AM,04/23/2017 3:03:11 AM,1,0.64,1,N,125,231,1,5,0.5,0.5,1.26,0,0.3,7.56
2,09/14/2017 12:39:14 PM,09/14/2017 12:48:14 PM,1,0.41,1,N,140,140,2,7,0,0.5,0,0,0.3,7.8
2,05/29/2017 10:54:54 AM,05/29/2017 10:58:01 AM,2,0.79,1,N,162,170,2,4.5,0,0.5,0,0,0.3,5.3
1,03/30/2017 10:31:04 PM,03/30/2017 10:39:29 PM,1,1.2,1,N,107,114,1,7.5,0.5,0.5,1,0,0.3,9.8
2,05/28/2017 1:43:09 AM,05/28/2017 1:53:52 AM,1,2.74,1,N,255,17,1,10.5,0.5,0.5,0,0,0.3,11.8
1,06/19/2017 5:53:20 PM,06/19/2017 5:58:40 PM,1,0.6,1,N,162,229,1,5,1,0.5,2,0,0.3,8.8
2,7/6/2017 5:58,7/6/2017 6:16,1,3.31,1,N,186,140,2,14.5,0.5,0.5,0,0,0.3,15.8
1,9/2/2017 21:59,9/2/2017 22:09,2,1.4,1,N,249,186,1,8,0.5,0.5,1.85,0,0.3,11.15
